source,target,weight
AUT,LSO,10.51506037182
AUT,ATG,134.85651246500998
AUT,GIN,1026.32194967364
AUT,LCA,154.50950292252
AUT,KNA,388.0798298127
AUT,CAF,125.03997719493002
AUT,FJI,226.02200620902
AUT,GNB,89.92647488483999
AUT,BDI,11.99975821164
AUT,BWA,1689.44935828269
AUT,STP,5.0955148581300005
AUT,TON,14.04088574277
AUT,BRN,458.41705797555
AUT,RWA,430.0989034707901
AUT,NER,335.83785457059
AUT,DMA,5.157930599159999
AUT,MWI,1726.80318729741
AUT,SLE,657.53920779513
AUT,KIR,432.87972393285
AUT,GRD,91.38062885139
AUT,GMB,504.31785952791006
AUT,GUY,438.89421097806
AUT,PLW,8.68109998113
AZE,SVK,3.954
AZE,ISL,12.266
AZE,HUN,45.875
AZE,TTO,46.081
AZE,KWT,15.517
AZE,ARG,69.958
AZE,ZAF,22.373
AZE,LUX,208.207
AZE,JOR,53.564
AZE,PAK,29.452
AZE,BRA,280.487
AZE,PNG,2.106
AZE,SVN,19.122
AZE,MKD,43.605
AZE,GIN,2.788
AZE,COL,1.435
AZE,PHL,2.5
AZE,SWE,59.805
AZE,NZL,203.77
AZE,TGO,42.384
AZE,DNK,311.637
AZE,GHA,38.772
AZE,MLT,36.948
AZE,BGD,4.738
AZE,NGA,17.262
AZE,SGP,250.51
AZE,MEX,32.891000000000005
AZE,SAU,55.832
AZE,BRN,5.586
AZE,YEM,113.821
AZE,MYS,79.668
AZE,LBN,58.802
AZE,AGO,0.811
AZE,ZWE,0.1
AZE,CAN,52.1
AZE,MDA,190.165
AZE,COG,15.691
AZE,PER,0.171
AZE,BHR,16.996
AZE,SLE,6.75
AZE,AUS,185.154
AZE,FIN,16.366999999999997
BDI,VNM,1.638
BDI,BIH,0.322
BDI,SWE,3.235
BDI,NZL,1.002
BDI,LAO,1.451
BDI,COG,0.213
BDI,SLE,0.2
BEL,VCT,178.31
BEL,SWZ,921.903
BEL,WSM,307.559
BEL,LSO,1327.201
BEL,MDV,3740.182
BEL,BTN,3097.4900000000007
BEL,LCA,1884.313
BEL,KNA,191.836
BEL,FJI,4151.823
BEL,GNB,3152.7330000000006
BEL,STP,3170.604
BEL,TON,6.05
BEL,DMA,731.855
BEL,COM,3995.426
BEL,KIR,71.51599999999999
BEL,GRD,448.475
BEN,MDG,5.077999999999999
BEN,ECU,0.122
BEN,HTI,8.712
BEN,HRV,3.217
BEN,PNG,2.11
BEN,UGA,0.689
BEN,GRC,3.247
BEN,SUR,4.062
BEN,ISR,1.016
BEN,KHM,6.108
BEN,IRN,1.016
BEN,MEX,5.394
BEN,SAU,8.124
BEN,AGO,6.093
BEN,POL,1.016
BEN,ZWE,1.016
BEN,CAN,4.98
BEN,ARM,5.077999999999999
BFA,KWT,17.321
BFA,IRL,7.555
BFA,MDG,21.64
BFA,NOR,1.896
BFA,JOR,0.056
BFA,PAK,23.317
BFA,QAT,32.441
BFA,COL,5.324
BFA,GRC,0.484
BFA,ZMB,5.462
BFA,NZL,0.203
BFA,SUR,35.133
BFA,OMN,16.229
BFA,GTM,23.215
BFA,GNB,40.259
BFA,AFG,0.586
BFA,LBR,8.165
BFA,IRN,0.203
BFA,BDI,1.891
BFA,GNQ,5.781
BFA,RWA,36.812000000000005
BFA,COG,47.742
BFA,LBY,28.775
BGD,SYC,139.753
BGD,TTO,286.603
BGD,LSO,49.952
BGD,JAM,131.009
BGD,BTN,171.182
BGD,MKD,72.314
BGD,BIH,128.628
BGD,TCD,93.603
BGD,GAB,134.167
BGD,LCA,66.014
BGD,LAO,77.48400000000001
BGD,SUR,274.245
BGD,BHS,8.048
BGD,BFA,68.458
BGD,BWA,2.152
BGD,TON,9.194
BGD,MLI,193.255
BGD,BRN,64.073
BGD,NER,73.214
BGD,ZWE,152.394
BGD,DMA,139.564
BGD,COM,102.081
BGD,MWI,107.328
BGD,KIR,54.992
BGD,GRD,24.371
BGD,AZE,81.968
BGD,GMB,155.33599999999998
BGD,GUY,79.497
BGD,PLW,6.707
BGR,VCT,115.528
BGR,SYC,244.963
BGR,HTI,286.985
BGR,MMR,91.794
BGR,NIC,122.447
BGR,LSO,1.186
BGR,MDV,46.873
BGR,HND,120.454
BGR,JAM,245.445
BGR,TCD,183.515
BGR,GAB,257.417
BGR,LCA,0.896
BGR,KNA,129.663
BGR,CAF,184.094
BGR,FJI,170.13
BGR,MRT,164.323
BGR,BHS,156.477
BGR,BDI,145.882
BGR,BFA,63.58
BGR,STP,1.307
BGR,TON,0.398
BGR,BRN,70.101
BGR,DMA,41.878
BGR,COM,193.848
BGR,GRD,0.492
BGR,GMB,26.309000000000005
BGR,GUY,28.841
BHR,VCT,28.251
BHR,ISL,4.145
BHR,HUN,88.044
BHR,SYC,122.19
BHR,TTO,25.18
BHR,LTU,91.688
BHR,IRL,155.787
BHR,GEO,33.907
BHR,KAZ,161.16
BHR,NPL,42.972
BHR,ATG,3.2080000000000006
BHR,GAB,16.061999999999998
BHR,GHA,134.2
BHR,SEN,15.646999999999998
BHR,BHS,23.159
BHR,BLR,57.139
BHR,BGR,7.947
BHR,BWA,27.59
BHR,NER,74.94
BHR,MDA,8.942
BHR,CMR,10.596
BHR,EST,49.082
BHR,COG,104.157
BHR,SLE,38.918
BHR,CHL,20.7
BHR,GMB,13.255
BHR,GUY,25.18
BHS,ZAF,9.9
BHS,PRT,3.505
BHS,NIC,12.0
BHS,COL,4.5
BHS,PHL,2.0
BHS,CYP,1.46
BHS,SGP,10.0
BHS,AUT,4.5
BHS,BEL,8.7
BHS,GRD,2.0
BHS,FIN,8.0
BHS,GUY,12.774
BIH,SWZ,43.54
BIH,CRI,0.289
BIH,UZB,22.97
BIH,ECU,6.994
BIH,PAK,73.923
BIH,HTI,0.199
BIH,MMR,0.769
BIH,MOZ,39.034000000000006
BIH,PRY,0.449
BIH,PNG,19.187
BIH,QAT,48.982
BIH,TJK,18.274
BIH,KGZ,33.069
BIH,UGA,9.49
BIH,NZL,27.145000000000003
BIH,TGO,2.703
BIH,OMN,35.846000000000004
BIH,MRT,35.566
BIH,GHA,17.182
BIH,DOM,29.177
BIH,BLR,27.575
BIH,MYS,16.922
BIH,AGO,74.331
BIH,RWA,0.491
BIH,COG,6.967
BIH,PER,42.599
BIH,BHR,28.64
BIH,KIR,21.868
BIH,GMB,25.206
BLR,KWT,128.5
BLR,MDG,64.4
BLR,CRI,82.1
BLR,BOL,96.6
BLR,NPL,8.2
BLR,PNG,40.7
BLR,QAT,78.39999999999999
BLR,SLV,52.7
BLR,BEN,165.6
BLR,UGA,44.1
BLR,ZMB,267.6
BLR,LAO,424.9
BLR,FJI,279.3
BLR,LBR,183.8
BLR,BFA,281.1
BLR,MUS,420.6
BLR,BRN,119.5
BLR,YEM,67.70000000000002
BLR,RWA,0.1
BLR,ALB,174.3
BLR,ZWE,435.30000000000007
BLR,MWI,430.7
BLR,BHR,157.29999999999998
BLR,SLE,12.4
BLR,TZA,330.90000000000003
BLR,GUY,428.7000000000001
BOL,HUN,27.27528
BOL,JOR,3.703
BOL,PAK,128.5
BOL,ETH,67.93025
BOL,TUN,53.79
BOL,CZE,69.2909
BOL,PNG,82.11148
BOL,HND,91.02092
BOL,SVN,15.44
BOL,SLV,208.00137
BOL,IRQ,35.67429
BOL,GAB,2.89781
BOL,GRC,29.7704
BOL,CAF,5.94
BOL,CIV,0.75
BOL,LAO,2.52
BOL,GHA,174.23798999999997
BOL,MLT,22.3
BOL,NGA,76.47307
BOL,BHS,52.6388
BOL,BLR,215.2155
BOL,BGR,220.4004
BOL,GNQ,19.37941
BOL,SAU,7.4418
BOL,LBN,208.1465
BOL,LKA,1.8
BOL,CMR,3.9602
BOL,EST,9.0
BOL,IDN,18.72799
BOL,FIN,182.36199
BRA,TKM,1768.615
BRA,SWZ,1361.0150000000003
BRA,WSM,347.0640000000001
BRA,NPL,289.591
BRA,LSO,54.34899999999999
BRA,MNG,810.563
BRA,BIH,1800.6
BRA,TCD,1351.939
BRA,KNA,2109.606
BRA,CAF,1911.288
BRA,LAO,379.091
BRA,FJI,1011.809
BRA,BDI,175.462
BRA,BWA,994.158
BRA,STP,800.009
BRA,TON,641.7139999999999
BRA,BRN,2153.325
BRA,RWA,194.848
BRA,NER,1225.863
BRA,COM,1063.732
BRA,KIR,245.692
BRA,PLW,0.41
BRN,ISL,231.315
BRN,KWT,47.745
BRN,ARG,9.75
BRN,WSM,6.522
BRN,NOR,8.613999999999999
BRN,PAK,41.408
BRN,MMR,0.722
BRN,NPL,0.108
BRN,BRA,14.328
BRN,MOZ,0.68
BRN,TUN,2.999
BRN,CZE,16.497999999999998
BRN,QAT,0.098
BRN,NLD,240.79300000000003
BRN,UGA,3.036
BRN,ZMB,3.664
BRN,FJI,18.239
BRN,OMN,213.58
BRN,DNK,237.797
BRN,MAR,1.3070000000000006
BRN,BGD,0.006
BRN,NGA,81.46000000000001
BRN,ESP,53.59
BRN,MEX,10.477
BRN,SAU,269.87600000000003
BRN,LKA,0.52
BRN,POL,41.273
BRN,CHE,48.259
BRN,AUT,0.48
BRN,ITA,119.363
BRN,BHR,41.858
BRN,FRA,189.921
BRN,BEL,9.198999999999998
BRN,CHL,62.639
BRN,TUR,0.1979999999999999
BRN,EGY,0.03
BWA,SVK,0.042
BWA,ISL,0.032
BWA,HUN,43.732
BWA,SYC,0.19
BWA,TTO,0.087
BWA,IRL,11.595
BWA,UZB,4.536
BWA,ECU,0.002
BWA,PAK,2.392
BWA,HRV,0.153
BWA,DZA,5.499
BWA,BRA,5.457
BWA,TUN,137.39600000000002
BWA,CZE,0.412
BWA,MDV,0.012
BWA,ATG,1.291
BWA,GIN,0.872
BWA,RUS,3.053
BWA,IRQ,0.242
BWA,UKR,0.298
BWA,BIH,36.442
BWA,UGA,109.136
BWA,SWE,103.003
BWA,NZL,2.4770000000000003
BWA,CIV,0.699
BWA,KOR,2.185
BWA,FJI,12.574
BWA,SUR,0.145
BWA,DNK,38.919
BWA,GHA,43.234
BWA,MLT,8.122
BWA,MAR,3.019
BWA,BGD,19.919
BWA,NGA,32.09400000000001
BWA,SEN,0.068
BWA,BHS,2.038
BWA,BDI,8.678
BWA,BGR,5.322
BWA,MUS,23.627
BWA,MEX,40.194
BWA,SAU,78.019
BWA,MLI,3.805
BWA,BRN,0.062
BWA,MYS,6.617999999999999
BWA,LKA,4.656
BWA,POL,7.548
BWA,RWA,3.72
BWA,AUT,8.826
BWA,IDN,63.986
BWA,TUR,13.901000000000002
CAN,VCT,3730.198
CAN,SWZ,4180.665000000002
CAN,WSM,46.025
CAN,UZB,4154.594
CAN,LSO,26.354
CAN,BTN,189.208
CAN,BIH,1711.708
CAN,CAF,31.625
CAN,GNB,60.016
CAN,BLR,1494.8799999999997
CAN,BDI,2509.108
CAN,STP,98.562
CAN,TON,81.74000000000001
CAN,NER,4401.674
CAN,ZWE,4048.984
CAN,DMA,4398.58
CAN,MDA,3991.6840000000007
CAN,COM,298.331
CAN,KIR,3.035
CAN,GRD,4090.302
CAN,GMB,1230.8829999999998
CHE,SWZ,2766.818
CHE,WSM,103.87
CHE,HTI,2463.6000000000004
CHE,LSO,549.904
CHE,PNG,1381.472
CHE,ATG,2264.5660000000003
CHE,TCD,2982.247
CHE,LCA,2431.668
CHE,KNA,2278.479
CHE,CAF,354.025
CHE,GNB,1484.019
CHE,BDI,740.1479999999999
CHE,BWA,1892.148
CHE,GNQ,1204.3000000000002
CHE,STP,297.327
CHE,TON,28.786
CHE,BRN,2809.058
CHE,DMA,221.916
CHE,COM,32.746
CHE,SLE,538.707
CHE,KIR,4.489
CHE,GRD,418.142
CHE,GMB,2023.7280000000003
CHE,GUY,575.957
CHE,PLW,144.44299999999998
CHL,VCT,363.286
CHL,SYC,166.889
CHL,SWZ,11.662
CHL,WSM,412.984
CHL,MDG,131.302
CHL,UZB,46.932
CHL,HRV,586.729
CHL,ETH,340.259
CHL,NPL,69.758
CHL,MDV,331.642
CHL,PNG,158.441
CHL,MKD,103.04999999999998
CHL,IRQ,486.437
CHL,BIH,55.0
CHL,KGZ,218.706
CHL,GAB,317.724
CHL,LCA,626.549
CHL,KNA,63.083
CHL,TGO,215.556
CHL,CIV,208.222
CHL,LAO,444.341
CHL,FJI,612.85
CHL,NAM,144.014
CHL,SEN,306.459
CHL,BFA,319.414
CHL,MUS,517.963
CHL,BWA,246.736
CHL,STP,1.851
CHL,TON,802.4029999999999
CHL,BRN,13.86
CHL,YEM,129.662
CHL,ALB,152.89700000000002
CHL,NER,40.279
CHL,ZWE,30.059
CHL,DMA,321.98900000000003
CHL,MDA,466.917
CHL,COM,14.678
CHL,SLE,696.364
CHL,GRD,448.502
CHL,GUY,923.426
CHN,BTN,17405.171000000002
CHN,KNA,15592.196999999998
CHN,CAF,9458.993
CHN,GNB,11889.574999999995
CHN,STP,4862.029
CHN,KIR,18656.767
CHN,GRD,7571.625000000002
CHN,PLW,3186.157000000001
CIV,SVK,5.997
CIV,SYC,1.031
CIV,KWT,56.574
CIV,MDG,90.255
CIV,HTI,143.942
CIV,ETH,163.208
CIV,URY,72.253
CIV,ATG,5.339
CIV,JAM,70.365
CIV,SLV,146.419
CIV,IRQ,3.395
CIV,COL,88.84400000000001
CIV,KGZ,0.709
CIV,NZL,73.77699999999999
CIV,OMN,31.812
CIV,CYP,142.959
CIV,AFG,1.427
CIV,KHM,15.622
CIV,BDI,37.771
CIV,YEM,21.474
CIV,LKA,0.101
CIV,RWA,1.951
CIV,AUT,137.89700000000002
CIV,KIR,39.364
CIV,TZA,65.99000000000001
CMR,SVK,2.003
CMR,TTO,2.778
CMR,MDG,63.295
CMR,HTI,26.99
CMR,URY,21.206
CMR,CZE,45.766000000000005
CMR,COL,5.159
CMR,SWE,9.73
CMR,PAN,32.217
CMR,OMN,19.446
CMR,GNB,9.51
CMR,CYP,65.67
CMR,BDI,12.403
CMR,RWA,3.357
CMR,ALB,45.575
CMR,ZWE,1.655
CMR,AUT,0.647
CMR,SLE,5.655
CMR,AZE,27.994
CMR,GMB,28.622
CMR,LVA,17.296
COG,SYC,109.922
COG,KWT,94.518
COG,JOR,87.599
COG,ECU,75.453
COG,PAK,74.96099999999998
COG,HTI,31.549
COG,HRV,7.626
COG,ETH,27.335
COG,KAZ,20.104
COG,MOZ,96.705
COG,URY,39.417
COG,SVN,14.140999999999998
COG,QAT,14.199000000000002
COG,GIN,63.602
COG,RUS,35.096000000000004
COG,IRQ,7.354
COG,UKR,35.481
COG,UGA,8.337
COG,SWE,2.641
COG,NZL,14.572
COG,OMN,147.492
COG,MRT,20.636
COG,ISR,158.034
COG,DOM,76.965
COG,BGD,16.214
COG,BGR,19.413
COG,BFA,38.046
COG,MUS,151.247
COG,RWA,22.165
COG,ALB,15.608
COG,PER,10.314
COG,AZE,31.859
COG,FIN,6.406
COG,LBY,57.361
COL,ISL,341.23400000000004
COL,SYC,44.59
COL,TKM,25.813
COL,MDG,318.41100000000006
COL,UZB,40.519
COL,ETH,279.555
COL,KAZ,638.753
COL,MDV,39.356
COL,PNG,130.337
COL,ATG,611.111
COL,QAT,141.035
COL,TJK,3.019
COL,BIH,16.335
COL,KGZ,24.37
COL,KNA,387.776
COL,TGO,4.139
COL,FJI,99.069
COL,OMN,237.599
COL,CYP,224.632
COL,NAM,25.05
COL,MLT,110.992
COL,AFG,18.515
COL,BGD,209.464
COL,IRN,498.913
COL,BDI,5.896
COL,MUS,61.494
COL,BRN,49.08
COL,LKA,644.9730000000001
COL,RWA,2.9
COL,NER,10.013
COL,ARM,277.161
COL,MDA,74.36899999999999
COL,COM,2.74
COL,BHR,611.514
COL,GRD,444.044
COL,AZE,151.83300000000003
COM,OMN,0.2512392025
CRI,ISL,2.186
CRI,HUN,23.057
CRI,KWT,77.557
CRI,WSM,0.026
CRI,PAK,44.084
CRI,HRV,114.73
CRI,ETH,15.033
CRI,KAZ,0.365
CRI,TUN,16.152
CRI,PNG,52.477
CRI,IRQ,0.001
CRI,UGA,23.135
CRI,ZMB,31.5
CRI,TGO,12.339
CRI,FJI,26.139
CRI,MRT,34.654
CRI,CYP,54.758
CRI,MLT,45.955
CRI,KHM,42.936
CRI,BGD,26.134
CRI,SEN,96.788
CRI,IRN,0.017
CRI,BLR,5.93
CRI,BGR,17.37
CRI,BFA,15.0
CRI,MUS,53.53
CRI,BWA,64.385
CRI,MLI,2.4
CRI,YEM,34.979
CRI,AGO,96.058
CRI,AUT,144.00799999999998
CRI,ARM,0.957
CRI,KEN,128.108
CRI,EST,109.234
CRI,COG,23.5
CRI,MWI,28.448
CRI,BHR,33.879
CRI,TZA,22.77
CRI,GMB,6.446
CYP,VCT,8.962
CYP,NPL,19.63
CYP,PRY,8.409
CYP,HND,3.784
CYP,BEN,12.493
CYP,LCA,4.669
CYP,CAF,15.478999999999996
CYP,FJI,0.663
CYP,GTM,2.772
CYP,BFA,9.633
CYP,DMA,13.29
CYP,COM,10.007
CYP,GUY,3.757
CZE,VCT,38.607
CZE,SWZ,1564.861
CZE,MDG,613.3749999999998
CZE,HTI,47.585
CZE,MMR,633.9649999999999
CZE,MOZ,1818.535
CZE,NIC,974.64
CZE,LSO,93.94500000000002
CZE,PNG,675.7130000000001
CZE,ATG,23.083
CZE,JAM,268.1119999999999
CZE,BTN,2.675
CZE,GIN,1418.825
CZE,BEN,1576.649
CZE,TCD,913.174
CZE,LCA,17.161
CZE,KNA,2.7960000000000003
CZE,CAF,361.49799999999993
CZE,LAO,569.4540000000001
CZE,FJI,798.5719999999999
CZE,SUR,673.035
CZE,GNB,31.657
CZE,LBR,724.147
CZE,BHS,1488.982
CZE,BDI,184.582
CZE,BWA,860.196
CZE,GNQ,357.07700000000006
CZE,STP,9.857
CZE,TON,64.006
CZE,BRN,748.474
CZE,NER,281.05499999999995
CZE,ZWE,1583.6160000000004
CZE,DMA,7.631
CZE,COM,0.083
CZE,MWI,468.554
CZE,SLE,346.101
CZE,GRD,8.831
CZE,GMB,172.033
CZE,GUY,592.548
DEU,VCT,1936.4799443793995
DEU,SWZ,8688.363690616052
DEU,WSM,851.1344958013499
DEU,LSO,8467.046119446397
DEU,BTN,2834.8189043484504
DEU,LCA,4158.85459050705
DEU,CAF,1819.2230779917504
DEU,FJI,11242.003558896202
DEU,GNB,2274.154009835599
DEU,STP,1265.01350616835
DEU,TON,2464.3675760613505
DEU,DMA,848.2952693232502
DEU,COM,3858.4955039134
DEU,KIR,128.37207949415
DEU,GRD,3244.4775864893504
DEU,GMB,11603.27188854155
DEU,GUY,13531.6020046253
DEU,PLW,41.43172445755
DNK,SWZ,107.196
DNK,WSM,14.928
DNK,LSO,140.601
DNK,BTN,209.858
DNK,LCA,373.995
DNK,KNA,630.4639999999999
DNK,CAF,543.1369999999998
DNK,GNB,491.986
DNK,BWA,382.6249999999999
DNK,STP,178.124
DNK,TON,736.702
DNK,RWA,1045.908
DNK,DMA,660.172
DNK,COM,66.317
DNK,KIR,536.807
DOM,ISL,5.395
DOM,HUN,85.871
DOM,KWT,23.88
DOM,TKM,35.255
DOM,LUX,20.675
DOM,SWZ,25.05
DOM,MDG,3.0
DOM,JOR,86.429
DOM,HRV,87.92
DOM,GEO,92.27
DOM,ETH,0.259
DOM,KAZ,38.852
DOM,MOZ,1.7
DOM,TUN,49.85
DOM,SVN,52.464
DOM,QAT,7.77
DOM,GIN,73.149
DOM,BEN,1.335
DOM,UGA,78.573
DOM,CAF,61.177
DOM,TGO,53.946
DOM,KHM,81.055
DOM,LBR,95.671
DOM,MUS,4.813
DOM,ALB,14.291
DOM,ARM,16.593
DOM,KEN,75.875
DOM,EGY,2.9650000000000003
DZA,ISL,48.324
DZA,HUN,0.66
DZA,SYC,182.522
DZA,TTO,0.7
DZA,LTU,621.821
DZA,LUX,95.65
DZA,MDG,4.783
DZA,CRI,1.603
DZA,NOR,18.474
DZA,BOL,268.312
DZA,PAK,391.988
DZA,HTI,1.908
DZA,VNM,117.348
DZA,NPL,380.725
DZA,MOZ,8.184
DZA,CZE,158.945
DZA,PNG,0.13
DZA,HND,2.043
DZA,COL,27.046
DZA,TCD,103.897
DZA,SWE,150.09499999999997
DZA,KNA,77.352
DZA,NZL,11.192
DZA,TGO,109.729
DZA,CIV,296.625
DZA,OMN,264.041
DZA,GTM,75.543
DZA,KHM,37.323
DZA,BGD,36.638
DZA,IRN,139.707
DZA,BDI,0.003
DZA,BFA,181.734
DZA,SGP,72.647
DZA,STP,56.202
DZA,MLI,704.441
DZA,AGO,438.343
DZA,LKA,59.701
DZA,CHE,891.485
DZA,ZWE,0.007
DZA,CMR,367.308
DZA,BHR,61.30499999999999
DZA,TZA,146.286
DZA,CHL,62.809
ECU,VCT,177.012
ECU,SYC,8.22
ECU,TKM,122.892
ECU,LUX,255.356
ECU,SWZ,0.088
ECU,MDG,16.549999999999997
ECU,PAK,194.782
ECU,MMR,3.6
ECU,ETH,82.543
ECU,MOZ,216.091
ECU,MDV,47.315
ECU,ATG,48.135
ECU,TJK,299.311
ECU,MNG,1.166
ECU,BIH,81.943
ECU,GAB,24.865
ECU,UGA,2.28
ECU,KNA,26.112
ECU,TGO,238.55
ECU,FJI,3.992
ECU,SUR,216.10200000000003
ECU,GNB,40.345
ECU,KHM,72.581
ECU,BGD,47.775000000000006
ECU,LBR,15.5
ECU,GNQ,132.88
ECU,BRN,10.0
ECU,YEM,15.015
ECU,RWA,8.13
ECU,ZWE,0.15
ECU,DMA,125.693
ECU,KEN,202.313
ECU,COG,136.423
ECU,GRD,65.801
ECU,TZA,106.473
ECU,GUY,270.944
EGY,ISL,54.49399999999999
EGY,UZB,192.316
EGY,BOL,6.216
EGY,NIC,143.766
EGY,LSO,0.044
EGY,ATG,8.639
EGY,HND,84.783
EGY,SLV,122.385
EGY,TJK,143.754
EGY,MNG,0.511
EGY,LCA,4.173
EGY,FJI,191.146
EGY,SUR,282.25600000000003
EGY,NAM,275.28000000000003
EGY,KHM,102.083
EGY,BWA,2.641
EGY,STP,95.469
EGY,COM,190.371
EGY,GRD,0.724
ESP,VCT,739.7410000000001
ESP,SWZ,651.799
ESP,WSM,195.34500000000003
ESP,LSO,440.565
ESP,ATG,896.2160000000001
ESP,BTN,144.895
ESP,TJK,1784.216
ESP,LCA,527.5720000000001
ESP,KNA,269.77500000000003
ESP,CAF,2477.358
ESP,LAO,1816.472
ESP,FJI,503.78
ESP,BDI,600.6799999999998
ESP,STP,721.3320000000001
ESP,TON,1898.329
ESP,BRN,3101.7350000000006
ESP,RWA,2663.434
ESP,DMA,277.293
ESP,COM,1102.145
ESP,MWI,2299.9839999999995
ESP,GRD,364.925
ESP,GUY,1995.473
ESP,PLW,30.496
EST,VCT,31.944000000000003
EST,SYC,80.633
EST,TTO,55.797
EST,MDG,115.119
EST,CRI,136.929
EST,ETH,51.158
EST,NPL,6.846
EST,MOZ,126.714
EST,URY,188.062
EST,PRY,42.754000000000005
EST,MDV,5.808
EST,PNG,74.74600000000001
EST,ATG,4.303
EST,JAM,16.088
EST,BTN,2.852
EST,SLV,70.999
EST,GIN,196.181
EST,ZMB,44.581
EST,KNA,13.763
EST,TGO,28.414
EST,LAO,103.252
EST,GTM,191.142
EST,MRT,34.411
EST,KHM,124.842
EST,LBR,195.863
EST,MUS,53.376
EST,BWA,6.981
EST,BRN,32.271
EST,RWA,197.623
EST,NER,3.951
EST,ZWE,94.891
EST,DMA,5.145
EST,COG,23.727
EST,MWI,176.17100000000002
EST,SLE,58.233
EST,KIR,17.425
EST,GRD,0.651
EST,LBY,81.112
EST,GMB,58.908
ETH,LUX,9.878
ETH,MDG,33.836
ETH,HRV,20.364
ETH,NPL,18.66
ETH,BRA,35.906000000000006
ETH,URY,1.813
ETH,PRY,15.789
ETH,LSO,6.632999999999999
ETH,MDV,13.993999999999998
ETH,PNG,19.178
ETH,COL,34.661
ETH,MNG,18.971
ETH,BIH,20.825
ETH,KGZ,0.476
ETH,BEN,33.68
ETH,GAB,5.7
ETH,LAO,0.715
ETH,MLT,11.851
ETH,AFG,9.377999999999998
ETH,LBR,6.485
ETH,BDI,28.376
ETH,MUS,37.66
ETH,GNQ,4.562
ETH,STP,37.522
ETH,MLI,16.432
ETH,SLE,12.643999999999998
ETH,AZE,1.455
FIN,VCT,321.024
FIN,SYC,810.448
FIN,SWZ,13.283
FIN,WSM,30.206
FIN,HTI,164.788
