source,target,weight
PAK,USA,3746248.196
PAK,RUS,205509.8
PAK,NLD,627519.5330000002
PAK,IND,402746.287
PAK,KOR,397265.3810000001
PAK,AFG,1998109.6990000007
PAK,BGD,718378.7330000006
PAK,ESP,602476.6779999998
PAK,GBR,1431933.8620000002
PAK,CHN,2652221.402000001
PAK,SAU,494037.574
PAK,ARE,1775123.846
PAK,MYS,204461.6820000001
PAK,LKA,316379.866
PAK,CAN,233893.492
PAK,KEN,258378.184
PAK,DEU,1080973.1289999995
PAK,ITA,641803.3719999999
PAK,FRA,405319.7590000001
PAK,AUS,261559.468
PAK,BEL,571933.034
PAK,TUR,406961.1649999999
HRV,HUN,306101.82199999987
HRV,USA,327992.48500000004
HRV,SVN,1326089.8820000004
HRV,RUS,377482.919
HRV,BIH,1562342.782
HRV,GBR,261997.8280000001
HRV,AUT,796178.1689999999
HRV,DEU,1491365.4429999995
HRV,ITA,1851724.3919999995
HRV,FRA,216384.356
GEO,ARM,312397.8199999999
GEO,AZE,709858.9960000002
VNM,SVK,391940.606
VNM,ZAF,764161.8790000003
VNM,PRT,245028.86599999995
VNM,MMR,229746.68900000004
VNM,BRA,1104837.2759999998
VNM,USA,23869947.913000006
VNM,RUS,1921167.996
VNM,NLD,2936239.3490000004
VNM,UKR,256525.13
VNM,PHL,1732312.667
VNM,IND,2354693.721
VNM,SWE,905338.267
VNM,NZL,273897.491
VNM,CIV,247138.371
VNM,KOR,6682941.118000002
VNM,LAO,423165.09200000006
VNM,JPN,13544244.447999995
VNM,PAN,234514.916
VNM,DNK,267131.146
VNM,GHA,247006.86300000004
VNM,ISR,404513.5939999999
VNM,KHM,2933996.3939999985
VNM,BGD,485719.163
VNM,ESP,2109578.94
VNM,GBR,3696264.205000001
VNM,SGP,2691472.263
VNM,CHN,13177693.085999995
VNM,MEX,891973.1369999999
VNM,SAU,470935.11400000006
VNM,ARE,4138412.038
VNM,MYS,4983949.863000001
VNM,POL,350769.1050000001
VNM,CHE,288329.982
VNM,AUT,1905046.259
VNM,CAN,1557810.9180000003
VNM,DEU,4736995.329999998
VNM,ITA,2290696.3370000003
VNM,THA,3069557.902
VNM,FRA,2202728.451
VNM,AUS,3488122.477999999
VNM,BEL,1323339.4370000002
VNM,IDN,2502202.909999999
VNM,CHL,219616.44
VNM,TUR,1173912.9479999996
VNM,EGY,220020.884
MMR,IND,810829.0540000001
MMR,KOR,326449.61900000006
MMR,JPN,779926.3770000001
MMR,SGP,381740.04900000006
MMR,CHN,3020484.6060000006
MMR,MYS,238184.82299999995
MMR,THA,4042843.9800000014
ETH,NLD,469993.22900000017
ETH,CHN,329051.926
ETH,SAU,395503.03
ETH,DEU,261803.172
KAZ,PRT,933439.77
KAZ,UZB,1145309.9030000002
KAZ,HRV,457402.195
KAZ,USA,395088.3550000001
KAZ,RUS,5875106.955999998
KAZ,NLD,9888286.044
KAZ,TJK,496838.943
KAZ,UKR,2041368.725
KAZ,KGZ,674937.9280000002
KAZ,IND,327043.1379999999
KAZ,GRC,743370.365
KAZ,JPN,627752.949
KAZ,ISR,818293.4950000001
KAZ,AFG,250910.103
KAZ,ESP,1846014.145
KAZ,IRN,535671.4670000003
KAZ,GBR,1504765.5470000005
KAZ,CHN,14373748.052000005
KAZ,POL,679496.7590000001
KAZ,CHE,4313586.9120000005
KAZ,AUT,3614869.385
KAZ,CAN,2654209.788
KAZ,DEU,428246.282
KAZ,ITA,16480648.977999996
KAZ,FRA,5460114.312000002
KAZ,AZE,364477.248
KAZ,TUR,2603060.6099999994
KAZ,FIN,681124.4450000002
KAZ,LVA,357787.501
NPL,IND,540988.293
DZA,PRT,1603741.2940000002
DZA,BRA,2661287.3200000003
DZA,TUN,1649046.544
DZA,USA,5340528.664000001
DZA,NLD,4823530.067000002
DZA,IND,816232.508
DZA,GRC,396082.057
DZA,KOR,563197.395
DZA,JPN,1038756.044
DZA,MLT,285650.202
DZA,MAR,1051845.891
DZA,ESP,10344327.896999998
DZA,GBR,7202280.01
DZA,CHN,2181280.029
DZA,CAN,3054634.453
DZA,ITA,9016807.294
DZA,FRA,6786095.501999998
DZA,BEL,2048929.168
DZA,IDN,346082.18899999995
DZA,TUR,2660820.362
DZA,EGY,644199.084
BRA,ISL,325646.655
BRA,TTO,478328.7450000001
BRA,KWT,306212.334
BRA,ARG,19596651.982000005
BRA,IRL,610531.2129999999
BRA,ZAF,1831877.594
BRA,CRI,300641.4550000001
BRA,PRT,815477.8470000001
BRA,NOR,729384.9839999997
BRA,JOR,291741.873
BRA,BOL,1533321.014000001
BRA,ECU,817869.8089999998
BRA,GEO,256706.736
BRA,VNM,1192228.4760000005
BRA,DZA,1199879.6529999997
BRA,URY,2070840.0010000009
BRA,PRY,2995685.6339999977
BRA,TUN,290576.6830000001
BRA,USA,24567163.208
BRA,SVN,339586.36
BRA,QAT,334127.6589999998
BRA,RUS,2968595.3600000003
BRA,NLD,17328239.53
BRA,IRQ,280826.656
BRA,COL,2553665.6280000014
BRA,UKR,482806.3510000001
BRA,PHL,879409.7909999999
BRA,IND,3129412.492000001
BRA,SWE,448953.6239999999
BRA,KOR,4717887.108000001
BRA,JPN,7962446.64
BRA,PAN,4408147.352000002
BRA,OMN,1106642.921
BRA,GTM,245509.1769999999
BRA,DNK,471573.8740000001
BRA,GHA,295929.786
BRA,ISR,454570.023
BRA,DOM,463354.509
BRA,MAR,688737.622
BRA,BGD,856631.453
BRA,NGA,871763.885
BRA,ESP,3534559.6980000003
BRA,IRN,1609090.16
BRA,GBR,4061403.930000001
BRA,BGR,218463.657
BRA,SGP,1902592.5430000003
BRA,CHN,45989253.205
BRA,MEX,4226082.6
BRA,SAU,2838700.563
BRA,ARE,2568461.8080000007
BRA,YEM,466843.995
BRA,MYS,1372083.106
BRA,LBN,338097.873
BRA,AGO,1269816.2350000003
BRA,POL,395635.9730000001
BRA,CHE,2360250.8399999994
BRA,CAN,2698293.8380000005
BRA,KEN,242449.849
BRA,DEU,6537275.926
BRA,ITA,4042778.436
BRA,PER,2143767.1210000003
BRA,THA,1653962.0100000005
BRA,BHR,258375.63400000005
BRA,FRA,3402211.303000001
BRA,AUS,449172.8299999998
BRA,BEL,3593025.321000001
BRA,IDN,1998929.191
BRA,CHL,4479179.272
BRA,TUR,956112.9229999996
BRA,FIN,450900.206
BRA,LBY,501475.61400000006
BRA,EGY,2201494.699
MOZ,ZAF,901547.774
MOZ,NLD,1150608.4510000004
MOZ,IND,679568.019
URY,ARG,493242.723
URY,BRA,1712347.3419999997
URY,USA,355587.336
URY,RUS,278808.064
URY,NLD,203987.15200000003
URY,CHN,1291007.616
URY,DEU,314913.76300000004
PRY,ARG,688065.081
PRY,BRA,2849963.284
PRY,USA,255777.78200000004
PRY,RUS,946821.646
PRY,ESP,220244.82
PRY,MEX,272107.835
PRY,DEU,335069.1830000001
PRY,ITA,343079.73799999995
PRY,PER,193763.398
PRY,CHL,529216.8979999998
PRY,TUR,278320.746
TUN,DZA,486440.72600000014
TUN,USA,397450.69300000014
TUN,NLD,609490.1650000002
TUN,ESP,803246.773
TUN,GBR,644719.331
TUN,CHE,678472.8099999999
TUN,DEU,1533378.663
TUN,ITA,3151248.225
TUN,FRA,4502726.041
TUN,BEL,346886.63300000003
TUN,TUR,223481.3349999999
TUN,LBY,868974.9279999998
CZE,SVK,14252027.185999995
CZE,HUN,4214436.587
CZE,LTU,607403.2350000001
CZE,IRL,474112.7209999998
CZE,ZAF,500804.796
CZE,PRT,457514.6179999999
CZE,NOR,831450.1150000002
CZE,HRV,455984.8259999999
CZE,KAZ,394432.351
CZE,DZA,221043.43400000004
CZE,BRA,422587.7800000003
CZE,USA,3486952.077000001
CZE,SVN,678976.9100000001
CZE,RUS,5936747.596
CZE,NLD,4524887.297000001
CZE,UKR,1644060.3110000007
CZE,IND,537037.529
CZE,SWE,2420747.690000001
CZE,GRC,285199.27999999985
CZE,KOR,576779.3780000001
CZE,JPN,870457.2249999996
CZE,DNK,1327601.7820000006
CZE,ISR,629569.8010000001
CZE,MAR,206843.29500000004
CZE,ESP,3474855.903000001
CZE,BLR,484903.67999999993
CZE,GBR,7824884.543000001
CZE,BGR,743674.2790000004
CZE,SGP,204188.372
CZE,CHN,1916664.9080000003
CZE,MEX,479754.9359999999
CZE,SAU,356740.8339999999
CZE,ARE,686585.8950000001
CZE,POL,9664078.019999996
CZE,CHE,2523861.611
CZE,AUT,7328625.589000001
CZE,CAN,279550.20700000005
CZE,DEU,50556514.407
CZE,EST,262607.8410000001
CZE,ITA,5754251.667000001
CZE,FRA,7977452.635999997
CZE,AUS,678725.8699999999
CZE,BEL,4079910.752
CZE,TUR,2205219.5920000006
CZE,FIN,775739.7270000001
CZE,EGY,282546.82999999984
CZE,LVA,320673.58099999995
NIC,USA,2079254.7290000005
NIC,SLV,218855.577
NIC,MEX,607663.505
NIC,CAN,326973.59800000006
LSO,ZAF,265467.598759434
USA,SVK,270923.014
USA,ISL,223887.296
USA,HUN,1614750.944
USA,TTO,2173733.671
USA,KWT,2504626.8710000007
USA,LTU,824740.8720000001
USA,ARG,9724335.671
USA,IRL,6148346.873000001
USA,ZAF,6737240.128999998
USA,LUX,600098.602
USA,CRI,6799625.813999997
USA,PRT,723396.308
USA,NOR,2905622.612999999
USA,JOR,1895302.394
USA,BOL,993344.2550000004
USA,ECU,7331440.478999999
USA,PAK,1498094.1879999998
USA,HTI,794355.484
USA,HRV,300717.72900000005
USA,GEO,587434.5129999998
USA,VNM,4950731.960999999
USA,KAZ,933665.6209999996
USA,DZA,1765856.105
USA,BRA,38114101.78300001
USA,MOZ,287600.7759999999
USA,URY,1649047.2840000005
USA,PRY,1886639.276
USA,TUN,849256.4929999998
USA,CZE,1673996.584
USA,NIC,950015.157
USA,HND,5019256.960000003
USA,JAM,1808098.1470000003
USA,SVN,252894.007
USA,QAT,2077905.3710000005
USA,SLV,2743156.93
USA,RUS,9138110.271
USA,NLD,40484867.41599999
USA,IRQ,1873190.215
USA,COL,17626273.362999998
USA,UKR,1721198.32
USA,PHL,7607193.192
USA,BEN,598369.1270000001
USA,GAB,303243.00599999994
USA,IND,19900407.314
USA,LCA,509090.352
USA,SWE,3817101.4730000016
USA,GRC,658078.312
USA,NZL,2487346.814
USA,TGO,1000493.103
USA,KOR,38503311.54799998
USA,JPN,58038362.84900002
USA,SUR,414024.947
USA,PAN,9807886.624000004
USA,OMN,1476910.198
USA,GTM,5059094.839999999
USA,MRT,241104.684
USA,DNK,2044283.297
USA,GHA,943670.7129999998
USA,ISR,12811121.228000002
USA,NAM,195508.668
USA,MLT,532885.398
USA,AFG,1104961.758
USA,DOM,6623863.931999998
USA,KHM,237664.12
USA,MAR,2326763.0600000005
USA,BGD,662323.4700000001
USA,NGA,6194655.426000001
USA,ESP,9286070.584999995
USA,SEN,216501.676
USA,IRN,308142.294
USA,BHS,3046387.379
USA,GBR,37449634.595000006
USA,BGR,279676.041
USA,SGP,25982746.912
USA,CHN,108177302.315
USA,GNQ,735478.1290000002
USA,MEX,215951179.401
USA,SAU,16591481.43699999
USA,ARE,18604281.346000005
USA,BRN,251365.886
USA,YEM,494333.909
USA,MYS,11168023.274
USA,LBN,997624.0039999998
USA,AGO,1386424.6090000004
USA,LKA,295045.036
USA,POL,2710820.12
USA,CHE,25218892.60599999
USA,AUT,3139259.2820000006
USA,CAN,287000364.34
USA,KEN,393370.002
USA,CMR,329968.29
USA,DEU,39812744.683
USA,EST,278115.6769999999
USA,COG,213850.55700000003
USA,ITA,15435653.296000008
USA,PER,9766871.073000005
USA,THA,10374276.605000002
USA,BHR,797666.545
USA,FRA,24221380.197000008
USA,AUS,23259258.96600001
USA,BEL,30914020.815
USA,TZA,297833.66200000007
USA,IDN,6950068.429000002
USA,CHL,16057655.744
USA,AZE,322754.9770000002
USA,TUR,10800042.805
USA,FIN,2058519.5329999991
USA,LBY,849507.2720000001
USA,GUY,262631.15400000004
USA,EGY,4960610.4350000005
USA,LVA,486690.692
JAM,USA,768051.495
JAM,CAN,224633.98299999992
SVN,SVK,520331.795
SVN,HUN,831358.7700000004
SVN,HRV,1972280.635999999
SVN,DZA,214936.757
SVN,CZE,743287.2259999997
SVN,USA,484332.1330000001
SVN,MKD,223476.172
SVN,RUS,1354741.1460000004
SVN,NLD,454406.133
SVN,UKR,334247.8240000001
SVN,BIH,740940.0670000005
SVN,SWE,284977.90699999995
SVN,DNK,297278.923
SVN,ESP,314163.03899999993
SVN,GBR,585662.4400000002
SVN,BGR,199313.474
SVN,POL,854243.2829999999
SVN,CHE,390578.2939999998
SVN,AUT,2480194.406
SVN,DEU,5834063.247000002
SVN,ITA,3305563.367000001
SVN,FRA,1512941.2689999996
SVN,BEL,313821.74999999994
SVN,TUR,284343.1270000001
QAT,KWT,918116.907
QAT,ARG,313472.659
QAT,ZAF,554209.5819999999
QAT,NLD,676893.901
QAT,PHL,932715.467
QAT,IND,13231295.708
QAT,NZL,428999.174
QAT,KOR,24199489.689
QAT,JPN,39674913.703
QAT,ESP,1256945.036
QAT,GBR,3510938.1049999995
QAT,SGP,6609107.0
QAT,CHN,8351684.426999999
QAT,MEX,425880.654
QAT,ARE,3726979.602
QAT,MYS,897060.7859999998
QAT,ITA,2576833.897
QAT,THA,3185692.072
QAT,FRA,1674968.323
QAT,AUS,254304.6
QAT,BEL,1533140.535
QAT,IDN,1083816.081
QAT,TUR,308489.84799999994
MKD,GRC,213664.17700000005
MKD,BGR,325330.245
MKD,DEU,1539283.905999999
MKD,ITA,286659.5339999998
SLV,CRI,231228.8666300001
SLV,NIC,316626.6637699999
SLV,USA,2517931.31452
SLV,HND,775777.9237100002
SLV,GTM,698746.6924800001
GIN,CHE,456921.009
GIN,FRA,526520.787
RUS,SVK,5164814.123000001
RUS,HUN,5461134.775999999
RUS,TTO,756114.295
RUS,LTU,4872949.3040000005
RUS,ARG,398572.173
RUS,IRL,328799.0350000001
RUS,TKM,1413522.6949999998
RUS,ZAF,286045.561
RUS,PRT,650275.898
RUS,NOR,808760.294
RUS,UZB,2802287.832
RUS,PAK,194805.137
RUS,HRV,1332555.7169999997
RUS,GEO,830980.0160000003
RUS,VNM,870148.1259999999
RUS,KAZ,17218175.438000005
RUS,DZA,761835.5769999999
RUS,BRA,1968819.959
RUS,TUN,224371.209
RUS,CZE,4317492.228999999
RUS,USA,9664126.089
RUS,NLD,69190493.565
RUS,TJK,724335.8370000002
RUS,IRQ,207769.01900000003
RUS,COL,221566.174
RUS,MNG,1571833.7699999998
RUS,UKR,15151215.248999983
RUS,BIH,614697.1780000001
RUS,KGZ,2023438.212
RUS,PHL,1323866.405
RUS,IND,4047943.936999999
RUS,SWE,4166633.2230000007
RUS,GRC,5012582.166999999
RUS,NZL,331233.88300000003
RUS,KOR,14531408.027
RUS,JPN,19667468.984
RUS,DNK,1351634.0779999995
RUS,ISR,2083832.54
RUS,CYP,1922901.783
RUS,MLT,4084461.104
RUS,AFG,417975.254
RUS,MAR,859952.2330000001
RUS,BGD,199610.37800000003
RUS,NGA,267881.78900000005
RUS,ESP,6025968.601999999
RUS,IRN,1167927.6489999993
RUS,BLR,16870227.748999998
RUS,GBR,12016622.208
RUS,BGR,1770014.6970000002
RUS,SGP,1884760.596
RUS,CHN,35289153.11900002
RUS,MEX,855117.9469999998
RUS,SAU,789103.2759999996
RUS,ARE,1790167.923000001
RUS,YEM,217281.994
RUS,MYS,1253307.627
RUS,LBN,512895.211
RUS,POL,19392675.059000008
RUS,CHE,8653409.401
RUS,AUT,278551.30999999994
RUS,CAN,390634.35300000006
RUS,ARM,456138.98
RUS,MDA,417119.53699999984
RUS,KEN,198435.392
RUS,DEU,22650329.298999995
RUS,EST,3746107.866999999
RUS,ITA,29138462.138000004
RUS,PER,386383.46700000006
RUS,THA,1269318.1909999994
RUS,FRA,5307643.978
RUS,BEL,7726128.081000001
RUS,IDN,720488.059
RUS,AZE,2067677.297
RUS,TUR,15120617.569999993
RUS,FIN,12013750.719000002
RUS,LBY,339248.07499999995
RUS,EGY,2187366.7159999995
RUS,LVA,9835785.588
NLD,SVK,1863748.3330000008
NLD,ISL,388860.856
