source,target,weight
SGP,FIN,168771.9889780334
SGP,BWA,2746.6923887661005
SGP,GUY,2695.6682129291703
SGP,LKA,1805378.111104614
SGP,ZMB,1251.2914315814699
SGP,AGO,65025.34927630909
SGP,GTM,13901.979936764521
SGP,IND,10728854.022171749
SGP,GMB,2701.56634992951
SGP,MAC,241470.41587107303
SGP,SEN,17453.016444844623
SGP,MRT,7323.292290979171
SGP,ESP,297506.1360904778
SGP,ZAR,8606.495847193471
SGP,HUN,265404.0679638533
SGP,IRQ,60176.98281876415
SGP,PRT,139564.6580733661
SGP,HTI,1887.1479980885101
SGP,TKL,1.92570041901
SGP,CIV,20450.988458666372
SGP,GUM,299263.6758256644
SGP,GRC,26174.251277636253
SGP,BRB,430.67561482403994
SGP,NER,977.1128585624699
SGP,DOM,8389.606318066322
SGP,KIR,1027.77972528891
SGP,NIC,1991.5221204227398
SGP,VUT,13065.13663322439
SGP,AFG,19481.91034411788
SGP,DZA,51608.434213775545
SGP,SVN,71133.63041857276
SGP,ERI,27.78096453183
SGP,VEN,4391.568140349
SGP,GHA,76300.50207225558
SGP,SUD,3673.9247505511803
SGP,ETH,46421.58803862194
SGP,TZA,31283.424395241775
SGP,COL,103037.77176569884
SGP,TUR,480464.95501712424
SGP,SLB,48504.55737408736
SGP,IRN,179260.76312775066
SGP,AND,117.9337494096
SGP,KEN,50630.03852128698
SGP,BTN,8021.11480947135
SGP,VGB,368.96405532933
SGP,MSR,2.7968678648700003
SGP,TCA,314.89369249161
SGP,VCT,184.33961135592003
SGP,VNM,12185866.11613664
SGP,STP,246.87885240069
SGP,SER,5773.399882532489
SGP,LVA,15178.787442471568
SGP,HKG,43012452.69956708
SGP,WSM,50596.05501848419
SGP,ATG,5001.486094776269
SGP,HND,2713.796758123261
SGP,COG,13444.606880979
SGP,CYP,7810.257498856588
SGP,CAN,728959.9759552852
SGP,SOM,775.97319612915
SGP,THA,14519912.712142609
SGP,CUB,1849.6406881960806
SGP,NRU,2150.8696626974706
SGP,DEU,5971332.184739887
SGP,PRY,3349.7040581754004
SGP,ROM,54661.35790458987
SGP,ARE,3542276.409177467
SGP,AUS,9856239.875934035
SGP,MLT,44491.099822484306
SGP,CHE,2354471.9988130825
SGP,EST,12914.27173969038
SGP,AUT,137690.3420383632
SGP,LTU,8086.925639410143
SGP,MUS,47314.19040728669
SGP,MDG,15309.24150604692
SGP,MNT,758.5643425105501
SGP,ASM,21745.5077697328
SGP,CZE,477683.75294621574
SGP,FRA,3639467.8871030346
SGP,MMR,2499351.3943563895
SGP,LSO,279.02000275140006
SGP,BLZ,320.77588466348993
SGP,UKR,14807.386727447576
SGP,BHS,1708.9920811153504
SGP,SLV,4810.486618478578
SGP,FSM,3467.48995553928
SGP,ALB,786.8751102062099
SGP,UGA,5108.634617262541
SGP,BIH,858.07239310476
SGP,SUR,3066.59203262922
SGP,HRV,9118.25018997168
SGP,WLF,397.97712024216
SGP,SVK,23108.68841120763
SGP,PNG,452250.4592966464
SGP,COK,983.5465968460799
SGP,TUN,30222.214887556613
SGP,RWA,315.29521226283003
SGP,PAN,1440186.9739933293
SGP,ISL,539.9208822528001
SGP,MHL,7586.117421369719
SGP,PRK,298.79811292617
SGP,KHM,2979915.129035346
SGP,SYR,9407.289343115399
SGP,ECU,60422.30849991976
SGP,GIN,4739.585039671469
SGP,MYS,39243623.49509273
SGP,BLR,1018.55201820015
SGP,MLI,2224.14774571005
SGP,DJI,11660.77992178143
SGP,MOZ,24443.231416003404
SGP,GAB,15861.621822211353
SGP,KGZ,2219.14686769305
SGP,TON,2755.048928409
SGP,ISR,655070.5269079476
SGP,LBR,1569.0356245427697
SGP,QAT,417527.26720443706
SGP,TKM,13530.261774701192
SGP,NGA,222374.25223900378
SGP,TMP,50606.45394569982
SGP,ZAF,407961.89068526065
SGP,LCA,237.79464876807
SGP,OAS,16523112.779994031
SGP,ARM,327.6299866065
SGP,MDA,2769.6036577332607
SGP,BHR,116217.46474375897
SGP,UZB,3281.9740507019706
SGP,SSD,5.152353887369999
SGP,ZWE,5467.554880191931
SGP,CRI,46045.906137156424
SGP,UMI,453.98985309228
SGP,GIB,202.95954717255
SGP,ATF,229.40404517346
SGP,ITA,572622.917311363
SGP,PER,80240.14666432772
SGP,LUX,25388.398810746272
SGP,PAK,955295.4707812747
SGP,CUW,441.20862355173
SGP,BDI,39.79539277644
SGP,BGR,39073.613877951604
SGP,CHN,53528357.02201871
SGP,KAZ,16606.11920219553
SGP,BGD,2821047.947910454
SGP,WLD,352004246.289046
SGP,BRA,1188447.146399607
SGP,MEX,1279248.5821191939
SGP,PYF,58324.069092144106
SGP,EGY,402948.6112155432
SGP,LBY,5818.734653668918
SGP,TCD,350.27236778463003
SGP,ARG,115614.02763733582
SGP,GRL,58.91686592463
SGP,CYM,296.46219555678005
SGP,NZL,1789785.8836821187
SGP,DMA,76.27281170333998
SGP,SWE,187279.47751577376
SGP,TUV,93.67804149729
SGP,MNG,76234.85576395589
SGP,CMR,15222.873443633613
SGP,YEM,12219.894753675422
SGP,PHL,7187489.28610254
SGP,IRL,226652.6352897645
SGP,GEO,11785.23365650131
SGP,KNA,386.80196978649
SGP,MDV,235092.80410840738
SGP,FJI,285593.8866552298
SGP,GNB,110.42011138029001
SGP,SWZ,1734.6183195102901
SGP,CAF,35.61929724978
SGP,SLE,2292.05604535626
SGP,KWT,207924.35508851378
SGP,BEL,4901822.052301413
SGP,DNK,103833.78761120213
SGP,NFK,1824.06155952159
SGP,MWI,1163.8188274148401
SGP,URY,18373.26352223436
SGP,JPN,16495754.175848974
SGP,BOL,3277.8479639554803
SGP,SYC,38283.41427101154
SGP,NIU,20.297041864649998
SGP,CXR,573.5188101128102
SGP,RUS,648004.9987138526
SGP,MAR,125494.32031671706
SGP,JOR,28081.425980270524
SGP,ABW,220.16546661074995
SGP,NAM,5073.138530050858
SGP,GBR,2490640.5983128794
SGP,GRD,3362.1859597998596
SGP,CHL,78277.53251790296
SGP,NCL,239004.61265381332
SGP,MKD,1018.85207088117
SGP,TJK,571.05895794039
SGP,PLW,2127.37785702138
SGP,GNQ,3315.17190832062
SGP,KOR,16475075.999676296
SGP,CPV,592.5765039471601
SGP,NPL,98622.34508861914
SGP,BRN,733494.2408884065
SGP,TGO,97950.97866436678
SGP,JAM,4033.3190097447905
SGP,UNS,480.28577428254
SGP,SAU,776180.0244715187
SGP,BFA,1333.51093953546
SGP,NLD,7733303.7480338
SGP,IDN,27451536.71580586
SGP,VAT,50.049367006080004
SGP,TTO,13730.83901954883
SGP,NOR,121133.95113230981
SGP,IOT,19090.15750509456
SGP,BMU,195.45823014705002
SGP,OMN,164572.7683767518
SGP,FRO,119.67101094681
SGP,COM,663.68101693467
SGP,LBN,35120.20165126918
SGP,AZE,31213.7918798271
SGP,MNP,20133.617519644027
BEN,POL,19.099249267229997
BEN,SGP,4665.180925437459
BEN,USA,22047.99189541835
BEN,FIN,480.008792305656
BEN,LKA,39.161934980316
BEN,ZMB,373.966714793826
BEN,AGO,238.456440325566
BEN,IND,75987.73371338975
BEN,GMB,52.702012736874
BEN,SEN,1580.98862838366
BEN,MRT,402.30266302998
BEN,ESP,1272.857057908254
BEN,ZAR,215.87423680427398
BEN,PRT,2110.094097300182
BEN,CIV,11647.188389996762
BEN,GRC,0.845103904362
BEN,NER,28232.686110156777
BEN,DZA,32.569310302866
BEN,VEN,318.58208030368803
BEN,GHA,2997.6307026815025
BEN,SUD,9.296103414204
BEN,ETH,40.406628937446
BEN,TZA,0.845103904362
BEN,COL,5.780479030812
BEN,TUR,16629.18234674166
BEN,IRN,9.059478236837998
BEN,KEN,1071.156374310272
BEN,MSR,747.0553176998819
BEN,TCA,0.42255194373
BEN,VNM,101035.71575615178
BEN,HKG,63.07751219904
BEN,COG,480.36348118130405
BEN,CAN,35.060406248736
BEN,THA,431.0083405386001
BEN,DEU,1453.1568572676956
BEN,ROM,14.137011166806
BEN,ARE,12099.19421316802
BEN,AUS,2.282366268756
BEN,CHE,6736.637066017046
BEN,AUT,0.169020777492
BEN,LTU,6.760791650412001
BEN,MUS,7.713218708136
BEN,MDG,420.79615365978003
BEN,FRA,4492.174459268142
BEN,UKR,5073.513558444214
BEN,ALB,0.845103904362
BEN,UGA,26.661326133474
BEN,SVK,0.637694577684
BEN,TUN,32.176123116444
BEN,RWA,1.690197904152
BEN,PAN,0.338041554984
BEN,ISL,0.026872963056
BEN,PRK,332.124292326492
BEN,SYR,25.352998495722
BEN,ECU,0.067604315364
BEN,GIN,1603.1552983984081
BEN,MYS,83104.99739771165
BEN,MLI,1291.7156515810022
BEN,DJI,40.251178927872
BEN,MOZ,41.628629846826
BEN,GAB,1293.8477890370038
BEN,ISR,1419.9383370714481
BEN,LBR,121.032978124284
BEN,QAT,0.338041554984
BEN,NGA,71282.02174070547
BEN,ZAF,4923.5266723996065
BEN,OAS,87.37052236829999
BEN,ITA,1218.2957965900982
BEN,PAK,4240.855477614457
BEN,CHN,56816.11132498076
BEN,KAZ,1.979208954396
BEN,BGD,91387.72962265831
BEN,WLD,726264.6086802459
BEN,BRA,12.980738586006
BEN,MEX,84.212367155046
BEN,EGY,21916.486707697855
BEN,TCD,1667.886148991844
BEN,SWE,1.014124681854
BEN,CMR,1861.5023062497542
BEN,PHL,21.972602670515997
BEN,IRL,14.36365941471
BEN,GEO,1.233674985564
BEN,GNB,54.599153387994
BEN,CAF,44.177224165632
BEN,SLE,463.398772564044
BEN,KWT,7.751934834984
BEN,BEL,7854.141170165045
BEN,DNK,22179.300685042628
BEN,MWI,1292.71085542037
BEN,URY,5.113429668
BEN,JPN,16.741922543963998
BEN,RUS,36.738770978178
BEN,MAR,1566.47697429636
BEN,JOR,1.690197904152
BEN,NAM,8.45099949294
BEN,GBR,141.22254344983202
BEN,CHL,149.71087935936
BEN,GNQ,71.583349081644
BEN,KOR,2085.0344972927596
BEN,BRN,34.120408178124
BEN,TGO,13198.060374689714
BEN,SAU,0.169020777492
BEN,BFA,10021.015509763303
BEN,NLD,10612.687398399705
BEN,IDN,7011.697048965433
BEN,IOT,3.380395825206
BEN,COM,0.253531166238
BEN,LBN,947.1287222211421
USA,LAO,24894.319999999996
USA,POL,3372243.1189999995
USA,SGP,23936719.46600001
USA,BEN,246748.84599999996
USA,FIN,1371394.6439999999
USA,BWA,45162.312999999995
USA,GUY,325549.096
USA,LKA,321603.1160000001
USA,ZMB,77054.97
USA,AGO,732158.0179999999
USA,GTM,6271122.899000002
USA,IND,23625695.41399999
USA,GMB,38755.11
USA,MAC,176182.464
USA,SEN,195197.8590000001
USA,MRT,72045.47700000001
USA,ESP,9714147.159
USA,ZAR,73270.62599999999
USA,HUN,1726712.8880000005
USA,IRQ,1038649.054
USA,PRT,893711.524
USA,HTI,931158.8840000001
USA,TKL,1457.101
USA,CIV,315218.578
USA,FLK,437.315
USA,GRC,907675.982
USA,BRB,474030.38500000007
USA,NER,34611.448000000004
USA,DOM,7485908.638000001
USA,KIR,3173.919
USA,NIC,1416007.317
USA,VUT,4682.040000000001
USA,AFG,874366.1730000001
USA,DZA,1010902.1249999999
USA,SVN,348245.9610000002
USA,ERI,4686.598
USA,VEN,3967547.0939999996
USA,GHA,819885.177
USA,SUD,69388.642
USA,ETH,203158.46899999998
USA,TZA,135117.58899999998
USA,COL,12482578.641999997
USA,TUR,7994564.567000003
USA,SLB,4225.473
USA,IRN,135494.621
USA,AND,3247.7010000000005
USA,AIA,48815.829999999994
USA,KEN,287534.907
USA,BTN,34826.842
USA,VGB,259838.95000000004
USA,MSR,7522.619999999999
USA,TCA,206108.07099999997
USA,VCT,66976.72899999999
USA,SHN,563.3870000000001
USA,VNM,7805445.276
USA,STP,3030.4959999999996
USA,SER,107461.40299999999
USA,LVA,283513.59799999994
USA,SMR,2016.6519999999998
USA,SXM,516831.33500000014
USA,HKG,37830220.258999996
USA,WSM,35973.2
USA,ATG,360247.132
USA,HND,4749103.685999999
USA,COG,113444.59700000002
USA,CYP,72661.84300000004
USA,CAN,266401311.11500007
USA,SOM,66651.14399999999
USA,THA,10047428.167000003
USA,CUB,282252.72599999985
USA,NRU,192.308
USA,DEU,45031947.17300004
USA,PRY,2675343.1479999996
USA,ROM,813658.7769999999
USA,ARE,14901769.251999998
USA,AUS,21961235.676999997
USA,MLT,230121.18899999998
USA,CHE,19744018.911999997
USA,EST,232304.097
USA,AUT,3702748.494
USA,LTU,577683.115
USA,MUS,55993.87399999999
USA,MDG,47809.797000000006
USA,MNT,8021.312000000001
USA,CZE,1987100.3759999997
USA,FRA,21303167.588000007
USA,MMR,148021.28900000002
USA,LSO,1324.6
USA,BLZ,248254.87699999998
USA,UKR,1642762.8369999996
USA,BHS,2710695.7490000003
USA,SLV,2703127.3889999995
USA,FSM,36144.176
USA,ALB,61247.473999999995
USA,UGA,93437.55299999999
USA,BIH,26237.243000000006
USA,SUR,332781.0059999999
USA,HRV,436087.619
USA,WLF,137.02700000000002
USA,SVK,411970.88700000005
USA,PNG,84177.09599999999
USA,COK,4282.259
USA,TUN,504688.47000000003
USA,RWA,9809.135999999999
USA,PAN,5878262.715000001
USA,ISL,271573.37700000004
USA,MHL,491886.451
USA,PRK,2.66
USA,KHM,395557.067
USA,SYR,6780.911
USA,ECU,4670373.9350000005
USA,GIN,89806.03600000001
USA,MYS,11398083.917
USA,BLR,67712.759
USA,MLI,59784.971
USA,DJI,127594.787
USA,MOZ,163941.49199999997
USA,GAB,86834.3
USA,KGZ,23339.074
USA,TON,13318.903
USA,ISR,11397914.396999996
USA,LBR,129528.99400000002
USA,QAT,1414257.831
USA,TKM,134735.371
USA,NGA,2099614.373
USA,PSE,2298.285
USA,TMP,2392.138
USA,ZAF,4549120.909000001
USA,LCA,460455.64
USA,OAS,22667539.474000007
USA,ARM,51165.24900000001
USA,MDA,14748.374000000003
USA,BHR,670391.8899999999
USA,UZB,50493.83899999999
USA,SSD,11387.079
USA,ZWE,34827.968
USA,CCK,362.55699999999996
USA,CRI,5726017.415
USA,GIB,846124.275
USA,ATF,2831.6580000000004
USA,ITA,16985143.606999997
USA,PER,8283787.194000001
USA,LUX,837613.2350000002
USA,PAK,2644635.993
USA,CUW,651951.8680000001
USA,BDI,7070.35
USA,BGR,321623.45000000007
USA,CHN,111305081.03900002
USA,KAZ,516976.4900000001
USA,BGD,1422506.3500000003
USA,HMD,119.088
USA,WLD,1379216649.1120002
USA,BRA,31153887.973
USA,MEX,232920538.96400005
USA,PYF,101448.091
USA,EGY,3331521.378999999
USA,LBY,129777.71499999998
USA,TCD,26079.088000000003
USA,ARG,8679352.77
USA,GRL,8391.678
USA,CYM,657277.476
USA,NZL,2691485.876999999
USA,DMA,131284.418
USA,SWE,3267428.3049999992
USA,TUV,713.91
USA,MNG,76423.85399999999
USA,CMR,144900.25599999994
USA,YEM,195222.77400000003
USA,PHL,7797091.462
USA,IRL,8692312.530000003
USA,GEO,377565.38400000014
USA,KNA,152136.104
USA,MDV,24607.323999999997
USA,SPM,354.994
USA,FJI,34244.383
USA,GNB,3673.175
USA,SWZ,20383.115000000005
USA,CAF,9689.655
USA,SLE,65731.85600000001
USA,KWT,3660563.998
USA,BEL,29041801.900999982
USA,DNK,1931556.1360000004
USA,NFK,125.924
USA,MWI,19302.795000000002
USA,URY,1522855.951
USA,JPN,60182898.154999994
USA,BOL,534309.0080000001
USA,SYC,13167.333000000002
USA,NIU,79.898
USA,CXR,453.33000000000004
USA,RUS,4637915.254
USA,MAR,2081391.6500000001
USA,JOR,1440225.536
USA,ABW,904250.126
USA,NAM,95191.83099999998
USA,GBR,44599130.97300001
USA,GRD,84653.677
USA,CHL,11920287.367000004
USA,NCL,45871.81899999999
USA,MKD,35939.605
USA,TJK,17307.096999999998
USA,PLW,15870.894000000002
USA,GNQ,109217.073
USA,KOR,44703244.89199999
USA,CPV,7099.147
USA,NPL,34387.62300000001
USA,BRN,103581.32900000001
USA,TGO,452387.238
USA,JAM,1915839.839
USA,SAU,13146833.539999997
USA,BFA,50746.901999999995
USA,NLD,38415914.624999985
USA,IDN,6300246.8659999985
USA,VAT,1094.801
USA,TTO,1594405.1879999998
USA,NOR,2575618.797999999
USA,IOT,35813.36
USA,BMU,495900.4760000001
USA,OMN,1237998.7550000004
USA,FRO,1985.164
USA,COM,1319.933
USA,LBN,1185792.118000001
USA,AZE,156106.37999999998
FIN,LAO,13301.485878743999
FIN,POL,1547946.4373630052
FIN,SGP,189609.59408820805
FIN,BEN,1226.0986202640004
FIN,USA,4194873.846072923
FIN,BWA,65.49740192799999
FIN,GUY,310.96070482399995
FIN,LKA,5050.619741244001
FIN,ZMB,29076.958910580004
FIN,AGO,4275.197339728
FIN,GTM,7250.2090007479965
FIN,IND,564141.985260084
FIN,GMB,3171.3344010040005
FIN,ATA,70.045864
FIN,MAC,1232.2773433319999
FIN,SEN,6885.422568528001
FIN,MRT,4821.103170128
FIN,ESP,1085625.885695176
FIN,ZAR,2999.594369968
FIN,HUN,272353.6276425999
FIN,IRQ,10026.119812435998
FIN,PRT,178870.568937648
FIN,HTI,282.0396713960001
FIN,CIV,9208.874381251999
FIN,FLK,1.71160458
FIN,GUM,73.818172708
FIN,GRC,128410.00188651605
FIN,BRB,472.859291968
FIN,NER,369.63880296
FIN,DOM,10381.703121944003
FIN,KIR,82.903799132
FIN,NIC,850.338712608
FIN,VUT,106.804125792
FIN,AFG,615.457984036
FIN,DZA,129310.07090302004
FIN,SVN,62835.00834732799
FIN,ERI,2296.4141092199993
FIN,VEN,6266.236336891999
FIN,GHA,44265.41031962001
FIN,SUD,7401.787120671999
FIN,ETH,19868.918301064
FIN,TZA,32910.867307108
FIN,COL,106874.217976652
FIN,TUR,807534.4499732442
FIN,SLB,38.656278752
FIN,IRN,128226.43540218404
FIN,AND,399.2693332040001
FIN,KEN,16640.452459792003
FIN,BTN,323.271830308
FIN,VGB,3294.548465096
FIN,TCA,673.912387316
FIN,VCT,111.64519881200002
FIN,VNM,129003.26775915602
FIN,SER,32370.590000812004
FIN,LVA,599119.954594028
FIN,SMR,1141.360071404
FIN,SXM,227.097729264
FIN,HKG,207231.11795735988
FIN,ATG,155.67580296799997
FIN,HND,2255.5502559800007
FIN,COG,530.1274346480001
FIN,CYP,399093.52599376405
FIN,CAN,621471.8948348679
FIN,SOM,957.6241212719999
FIN,THA,181406.15464949605
FIN,CUB,3027.758456156
FIN,DEU,9034577.865981698
FIN,PRY,12078.38680314
FIN,ROM,189428.9311179161
FIN,ARE,346726.7545249479
FIN,AUS,563529.020682852
FIN,MLT,88913.96699623202
FIN,CHE,642736.6283655796
FIN,EST,1834964.9947568795
FIN,AUT,370762.1375191441
FIN,LTU,496649.49523207196
FIN,MUS,8013.591422059998
FIN,MDG,975.5784578959999
FIN,MNT,3045.9737701120007
FIN,CZE,286095.84322740405
FIN,FRA,1936334.9917938323
FIN,MMR,1932.8715559720004
FIN,LSO,40.74522718
FIN,BLZ,768.0077078799999
FIN,UKR,208280.38579395597
FIN,BHS,20693.943342239996
FIN,SLV,7856.486457512
FIN,ALB,3956.4852692120003
FIN,UGA,3278.9982832879996
FIN,BIH,2209.1324435880006
FIN,SUR,6219.951837596
FIN,HRV,29139.503088499998
FIN,SVK,128546.21849655599
FIN,PNG,2690.6842013240002
